price,qty,timestamp,bs,ml,bucket
7391.000000,0.080696,1527854943.560500,s,l,201806011209
7390.600000,0.004000,1527854964.705900,b,l,201806011209
7390.600000,0.180703,1527854964.910600,b,l,201806011209
7390.500000,0.010000,1527854974.021800,s,l,201806011209
7390.600000,0.734601,1527854981.155900,b,l,201806011209
7399.900000,0.170300,1527854994.948600,b,m,201806011209
7399.900000,1.000000,1527854994.953000,b,m,201806011209
7400.000000,1.000000,1527854994.957100,b,m,201806011209
7400.000000,0.060000,1527854994.960700,b,m,201806011209
7400.000000,0.269700,1527854994.963100,b,m,201806011209
7403.900000,0.100000,1527854998.655800,b,l,201806011209
7405.000000,1.000000,1527854998.659700,b,l,201806011209
7405.000000,0.099886,1527854998.663000,b,l,201806011209
7405.000000,0.000154,1527854998.665300,b,l,201806011209
7410.200000,0.008428,1527854998.681000,b,m,201806011209
7413.200000,0.179022,1527854998.685500,b,m,201806011209
7413.300000,1.501673,1527854998.688600,b,m,201806011209
7407.000000,2.410000,1527855009.035800,b,l,201806011210
7407.000000,2.480000,1527855012.610000,b,l,201806011210
7407.000000,2.430000,1527855015.282600,b,l,201806011210
7406.700000,0.013812,1527855018.109200,s,l,201806011210
7407.000000,2.400000,1527855018.965600,b,l,201806011210
7406.900000,1.000000,1527855027.940300,b,m,201806011210
7407.000000,1.000000,1527855027.948400,b,m,201806011210
7407.000000,0.150000,1527855027.951800,b,m,201806011210
7407.000000,0.044000,1527855027.955000,b,m,201806011210
7407.000000,0.060000,1527855027.958500,b,m,201806011210
7406.600000,0.486042,1527855033.782100,s,l,201806011210
7406.500000,0.202367,1527855033.791500,s,l,201806011210
7405.100000,0.140700,1527855034.959800,s,l,201806011210
7393.600000,0.470000,1527855046.064700,s,m,201806011210
7393.300000,0.183353,1527855046.072400,s,m,201806011210
7393.300000,2.516180,1527855046.074800,s,m,201806011210
7393.300000,0.169625,1527855046.077000,s,m,201806011210
7393.300000,1.630842,1527855046.079400,s,m,201806011210
7391.100000,4.118585,1527855046.082700,s,m,201806011210
7390.900000,0.911415,1527855046.085900,s,m,201806011210
7397.800000,0.000000,1527855106.085900,s,l,201806011211
7397.800000,0.000411,1527855128.053400,s,l,201806011212
7397.800000,0.002179,1527855128.065600,s,l,201806011212
7397.800000,0.000410,1527855128.068000,s,l,201806011212
7397.900000,0.009144,1527855130.498600,b,m,201806011212
7397.900000,1.000000,1527855130.508600,b,m,201806011212
7397.900000,1.000000,1527855130.511700,b,m,201806011212
7398.000000,0.004728,1527855130.514300,b,m,201806011212
7403.200000,0.486128,1527855130.517300,b,m,201806011212
7393.900000,0.045869,1527855150.776500,b,m,201806011212
7393.900000,0.004131,1527855150.780200,b,m,201806011212
7393.900000,0.145869,1527855150.783200,b,m,201806011212
7393.900000,0.004131,1527855150.785600,b,m,201806011212
7393.900000,0.025869,1527855157.824400,b,m,201806011212
7393.900000,0.024131,1527855157.837900,b,m,201806011212
7393.900000,0.080000,1527855157.841400,b,m,201806011212
7393.800000,0.002351,1527855167.179300,b,m,201806011212
7394.400000,0.004467,1527855167.191500,b,m,201806011212
7399.900000,0.060382,1527855167.194200,b,m,201806011212
7391.600000,0.000411,1527855190.612900,s,m,201806011213
7391.600000,0.002589,1527855190.624800,s,m,201806011213
7391.400000,0.100000,1527855190.629000,s,m,201806011213
7390.700000,1.000000,1527855190.632400,s,m,201806011213
7390.700000,1.000000,1527855190.635500,s,m,201806011213
7389.200000,0.067000,1527855190.638400,s,m,201806011213
7394.500000,0.200000,1527855209.842000,s,m,201806011213
7398.300000,0.003267,1527855220.944500,b,m,201806011213
7398.400000,0.100000,1527855220.961300,b,m,201806011213
7398.600000,0.003804,1527855220.966200,b,m,201806011213
7399.000000,0.003000,1527855220.970500,b,m,201806011213
7399.700000,0.003771,1527855220.976900,b,m,201806011213
7406.400000,0.425660,1527855220.979700,b,m,201806011213
7406.600000,0.860499,1527855220.982300,b,m,201806011213
7396.600000,0.220400,1527855229.214000,s,l,201806011213
7399.500000,0.035768,1527855237.562900,s,l,201806011213
7399.500000,0.214232,1527855246.959700,s,l,201806011214
7394.700000,0.220600,1527855249.697800,s,l,201806011214
7394.700000,0.036868,1527855250.002200,s,l,201806011214
7395.000000,0.022200,1527855269.179600,s,m,201806011214
7396.000000,0.010100,1527855298.349700,s,l,201806011214
7400.800000,0.004535,1527855337.443800,b,m,201806011215
7400.900000,0.002281,1527855337.470700,b,m,201806011215
7406.600000,0.043184,1527855337.473900,b,m,201806011215
